FIPS,State,County,pct_low_income_low_access,pct_no_car_low_access,healthy_retailers_per_1k,convenience_stores_per_1k,fast_food_per_1k,diabetes_rate,obesity_rate,log_no_car,predicted_diabetes,model_residuals
05021,AR,Clay,7.099677086,3.012783766,0.278260857,0.486956507,0.347826093,14.1,40.2,1.1061781836326054,13.63501930793563,0.4649806920643691
05023,AR,Cleburne,6.620099068,2.198574305,0.20052135,0.56145978,0.92239821,15.1,37.9,0.7923471964963874,12.85562820368829,2.244371796311709
05027,AR,Columbia,8.611896515,1.856513739,0.128584281,0.728644311,0.900090039,14.4,37.7,0.6240723801811996,12.528195307088469,1.8718046929115317
05029,AR,Conway,9.747840881,4.162653446,0.0,0.903170586,0.285211772,15.6,41.4,1.428552151431873,14.735716662317927,0.8642833376820729
05031,AR,Craighead,9.12217617,2.216458559,0.231636148,0.383090556,0.810726523,11.6,39.1,0.8004122329856977,12.872747666358967,-1.272747666358967
05033,AR,Crawford,13.18603897,2.32117033,0.110394426,0.394265801,0.504660249,13.0,38.8,0.8463704290270893,12.972981607054216,0.027018392945784342
05035,AR,Crittenden,10.6224432,3.514785051,0.147009403,0.651041687,0.77704972,16.5,46.7,1.259819455965255,14.115553316186038,2.3844466838139624
05037,AR,Cross,14.55148792,4.467823505,0.247800767,0.681452096,0.929252863,16.1,45.0,1.4991371035990149,15.027836615057257,1.072163384942744
05039,AR,Dallas,26.79262733,7.109601498,0.0,2.058218241,0.441046745,17.1,41.9,1.9628517544755175,17.556643225351106,-0.4566432253511046
05041,AR,Desha,16.61315155,10.20481586,0.360036016,0.630062997,0.900090039,21.2,46.6,2.3238392016753893,20.51949572834039,0.6805042716596077
05043,AR,Drew,9.200605392,3.220946074,0.0,0.72314626,0.778772891,15.2,43.8,1.1727749965142824,13.834279889967599,1.3657201100324006
05045,AR,Faulkner,11.9153986,2.156309128,0.11818561699999999,0.378193974,0.756387949,10.8,39.8,0.773024856770385,12.81517042893733,-2.0151704289373296
